source target weight_t0 weight_t1 weight_t2 weight_t3 weight_t4
Athletic Bayern_Munich 0 1 0 0 0
Athletic Brighton 0 1 0 0 0
Athletic CD_Leganés 0 0 1 1 0
Athletic Chelsea 0 0 0 1 0
Athletic Dep._La_Coruña 0 0 0 1 0
Athletic Espanyol 0 0 0 1 0
Athletic FC_Groningen 0 0 1 0 0
Athletic Fulham 0 1 0 0 0
Athletic Getafe 0 0 0 1 0
Athletic Girona 0 0 0 1 0
Athletic Granada_CF 0 0 1 0 0
Athletic Hannover_96 0 0 1 0 0
Athletic Idel_Kazan 0 1 0 0 0
Athletic Juventus 0 1 0 0 0
Athletic Manchester_City 0 0 1 1 0
Athletic NAC_Breda 0 0 1 0 0
Athletic Real_Madrid 0 0 0 1 0
Athletic SD_Eibar 0 0 1 0 0
Athletic Sporting_Gijón 0 0 1 0 0
Athletic Vitesse 0 0 1 0 0
Atlético_Madrid AC_Fiorentina 0 0 1 0 0
Atlético_Madrid AS_Monaco 0 1 0 1 1
Atlético_Madrid Athletic 0 0 1 0 0
Atlético_Madrid Barcelona 0 0 1 1 0
Atlético_Madrid Bayern_Munich 0 0 0 1 0
Atlético_Madrid Belenenses 0 0 0 1 0
Atlético_Madrid Benfica 1 1 1 0 0
Atlético_Madrid Borussia_Mönchengladbach 0 1 0 0 0
Atlético_Madrid CA_Osasuna 0 1 0 0 0
Atlético_Madrid CD_Málaga 1 0 0 0 0
Atlético_Madrid Chelsea 0 0 1 0 0
Atlético_Madrid Dep._La_Coruña 1 0 0 0 0
Atlético_Madrid Elche_CF 0 1 0 0 0
Atlético_Madrid Espanyol 0 0 1 0 0
Atlético_Madrid Everton 1 1 0 0 0
Atlético_Madrid FC_Köln 1 0 0 0 0
Atlético_Madrid FC_Porto 0 0 1 1 0
Atlético_Madrid FC_Schalke_04 1 0 0 0 0
Atlético_Madrid Getafe 0 1 0 1 0
Atlético_Madrid Granada_CF 0 0 1 0 0
Atlético_Madrid Hellas_Verona 0 0 0 1 1
Atlético_Madrid Juventus 0 0 1 0 0
Atlético_Madrid Liverpool 1 0 0 0 0
Atlético_Madrid Manchester_City 0 1 0 1 0
Atlético_Madrid Milan 0 1 1 1 0
Atlético_Madrid Newcastle 0 0 1 1 1
Atlético_Madrid PSG 1 0 0 0 0
Atlético_Madrid RCD_Mallorca 1 1 0 0 0
Atlético_Madrid Rayo_Vallecano 0 0 0 1 0
Atlético_Madrid Real_Madrid 0 0 0 1 0
Atlético_Madrid Real_Valladolid_CF 1 0 0 0 0
Atlético_Madrid Recreativo_Huelva 1 0 0 0 0
Atlético_Madrid SC_Braga 0 1 0 0 0
Atlético_Madrid Sevilla_FC 0 1 0 0 0
Atlético_Madrid Sporting 1 1 0 1 1
Atlético_Madrid Sporting_Gijón 1 0 0 0 0
Atlético_Madrid St._Petersburg 0 0 0 1 0
Atlético_Madrid Stuttgart 0 0 1 0 0
Atlético_Madrid Swansea_City 0 0 1 0 0
Atlético_Madrid Tottenham 0 0 1 0 0
Atlético_Madrid Valencia 0 0 0 1 0
Atlético_Madrid Villarreal_CF 0 0 1 0 0
Atlético_Madrid West_Brom 1 0 0 0 0
Atlético_Madrid Wolfsburg 0 0 1 0 0
Atlético_Madrid Wolves_FC 0 0 1 1 0
Barcelona AC_Ajaccio 0 0 1 0 0
Barcelona AS_Monaco 1 1 0 0 0
Barcelona AS_Roma 0 1 0 0 1
Barcelona AS_Saint-Étienne 0 0 0 1 0
Barcelona Ajax 1 0 0 0 0
Barcelona Arsenal 0 0 1 0 0
Barcelona Atlético_Madrid 0 1 0 0 1
Barcelona Bayern_Munich 0 1 0 0 0
Barcelona Borussia_Dortmund 0 0 1 1 0
Barcelona CA_Osasuna 1 0 0 1 0
Barcelona CD_Málaga 0 0 1 0 0
Barcelona Celta_de_Vigo 0 1 0 1 1
Barcelona Chelsea 1 0 1 0 1
Barcelona Dep._La_Coruña 0 0 1 0 0
Barcelona Everton 0 0 1 1 0
Barcelona Granada_CF 0 0 1 0 1
Barcelona Hamburger_SV 0 0 1 0 0
Barcelona Idel_Kazan 0 0 1 0 0
Barcelona Juventus 0 0 1 0 1
Barcelona KS_Samara 0 1 0 0 0
Barcelona Manchester_City 1 0 1 0 0
Barcelona Milan 1 1 0 0 1
Barcelona PSG 0 1 0 1 1
Barcelona Real_Betis 0 0 0 1 1
Barcelona SD_Eibar 0 0 0 1 0
Barcelona Sevilla_FC 0 1 0 1 1
Barcelona Sporting 0 1 0 1 1
Barcelona St._Petersburg 0 0 0 1 0
Barcelona Stoke_City 0 0 1 0 0
Barcelona Tottenham 1 0 0 0 1
Barcelona US_Sassuolo 0 0 0 1 0
Barcelona Valencia 0 0 1 1 0
Barcelona Villarreal_CF 1 0 1 0 0
Barcelona Watford_FC 0 0 0 1 1
Barnsley_FC Aston_Villa 0 0 1 0 0
Barnsley_FC Birmingham 0 0 0 1 0
Barnsley_FC Blackpool 0 1 0 0 0
Barnsley_FC Bolton 0 1 0 0 0
Barnsley_FC Brentford 0 0 0 1 0
Barnsley_FC Bristol_City 1 0 0 0 0
Barnsley_FC Charlton 0 1 0 0 0
Barnsley_FC Derby 1 1 0 0 0
Barnsley_FC Everton 0 1 0 0 0
Barnsley_FC FSV_Mainz 1 0 0 0 0
Barnsley_FC Hull_City 0 0 0 1 0
Barnsley_FC Ipswich_Town 0 0 1 0 0
Barnsley_FC Leeds 0 1 0 0 0
Barnsley_FC Norwich 0 1 0 1 0
Barnsley_FC Plymouth 1 0 0 0 0
Barnsley_FC Preston 1 0 0 0 0
Barnsley_FC QPR 0 0 0 1 0
Barnsley_FC SPAL 0 0 1 0 0
Barnsley_FC Sheff_Utd 1 0 1 0 0
Barnsley_FC Stoke_City 0 0 0 1 1
Barnsley_FC Swansea_City 0 0 1 0 0
Barnsley_FC West_Ham 0 1 0 0 0
Barnsley_FC Wigan 0 0 0 1 0
Barnsley_FC Willem_II 1 0 0 0 0
Barnsley_FC Wolves_FC 1 0 0 0 0
Bayer_Leverkusen AS_Monaco 0 0 0 1 1
Bayer_Leverkusen Ajax 0 0 1 0 0
Bayer_Leverkusen Arsenal 0 0 0 1 0
Bayer_Leverkusen Borussia_Dortmund 0 0 1 1 0
Bayer_Leverkusen Borussia_Mönchengladbach 1 0 1 0 0
Bayer_Leverkusen Chelsea 0 1 0 0 1
Bayer_Leverkusen E._Frankfurt 1 1 1 1 1
Bayer_Leverkusen F._Düsseldorf 0 1 0 0 0
Bayer_Leverkusen FC_Augsburg 0 0 1 0 1
Bayer_Leverkusen FC_Groningen 0 0 0 1 0
Bayer_Leverkusen FC_Nuremberg 0 1 0 0 0
Bayer_Leverkusen FC_Schalke_04 1 1 1 0 0
Bayer_Leverkusen FSV_Mainz 0 1 1 0 0
Bayer_Leverkusen Greuther_Fürth 0 1 0 0 0
Bayer_Leverkusen Hamburger_SV 0 1 0 1 0
Bayer_Leverkusen Hannover_96 1 0 0 0 0
Bayer_Leverkusen Hertha_BSC 0 0 1 0 0
Bayer_Leverkusen Juventus 0 1 0 0 0
Bayer_Leverkusen Liverpool 0 1 1 0 0
Bayer_Leverkusen Lokomotiv_Moscow 0 0 1 0 0
Bayer_Leverkusen Middlesbrough_FC 0 0 1 0 0
Bayer_Leverkusen Milan 0 0 0 1 0
Bayer_Leverkusen RB_Leipzig 0 0 0 1 0
Bayer_Leverkusen Real_Madrid 0 1 0 0 0
Bayer_Leverkusen SC_Freiburg 0 0 1 0 0
Bayer_Leverkusen Stoke_City 0 0 1 0 0
Bayer_Leverkusen Stuttgart 0 1 0 0 0
Bayer_Leverkusen TSG_Hoffenheim 0 1 0 0 0
Bayer_Leverkusen Tottenham 0 0 1 0 0
Bayer_Leverkusen VVV-Venlo 0 0 0 1 0
Bayer_Leverkusen VfL_Bochum 1 0 0 0 0
Bayer_Leverkusen West_Ham 0 0 0 1 0
Bayer_Leverkusen Wolfsburg 1 0 0 1 0
Bayern_Munich AC_Fiorentina 0 1 0 1 0
Bayern_Munich Atlético_Madrid 0 0 1 0 0
Bayern_Munich Barcelona 0 0 0 1 1
Bayern_Munich Bayer_Leverkusen 0 1 0 0 0
Bayern_Munich Borussia_Dortmund 1 0 1 1 1
Bayern_Munich Bristol_City 0 0 1 0 0
Bayern_Munich CD_Málaga 1 0 0 0 0
Bayern_Munich Chievo_Verona 0 0 0 1 0
Bayern_Munich E._Frankfurt 1 0 0 0 0
Bayern_Munich FC_Augsburg 0 0 0 1 0
Bayern_Munich FC_Girondins_Bordeaux 0 0 1 0 0
Bayern_Munich FC_Köln 1 0 0 0 0
Bayern_Munich FC_Schalke_04 1 0 0 1 0
Bayern_Munich Genoa 1 0 0 0 0
Bayern_Munich Hamburger_SV 1 0 0 0 0
Bayern_Munich Hannover_96 1 0 0 0 0
Bayern_Munich Hertha_BSC 0 0 1 0 0
Bayern_Munich Juventus 0 0 0 1 0
Bayern_Munich LOSC_Lille 0 0 0 1 0
Bayern_Munich Manchester_City 0 0 1 0 0
Bayern_Munich Milan 1 0 1 0 0
Bayern_Munich Napoli 1 0 1 0 0
Bayern_Munich PSG 0 0 0 1 0
Bayern_Munich Real_Madrid 0 1 1 0 1
Bayern_Munich SS_Lazio 0 1 0 0 0
Bayern_Munich Southampton 0 0 1 0 0
Bayern_Munich Sporting 0 1 0 0 0
Bayern_Munich St._Petersburg 0 1 0 0 0
Bayern_Munich Stuttgart 0 0 0 1 0
Bayern_Munich Suderland 0 0 1 0 0
Bayern_Munich TSG_Hoffenheim 1 0 0 0 0
Bayern_Munich US_Palermo 0 0 1 0 0
Bayern_Munich Vitória_Setúbal_FC 0 0 1 0 0
Bayern_Munich Werder_Bremen 1 1 0 1 0
Bayern_Munich Wolfsburg 0 1 1 0 0
Beira-Mar Cagliari_Calcio 0 1 0 0 0
Beira-Mar SC_Braga 0 1 0 0 0
Beira-Mar SC_Olhanense 0 1 0 0 0
Beira-Mar US_Lecce 0 0 1 0 0
Beira-Mar Vitória_Guimarães_SC 0 0 1 0 0
Belenenses LOSC_Lille 0 0 0 1 0
Belenenses SC_Braga 0 0 0 1 1
Belenenses Sporting 0 0 0 1 0
Belenenses Sporting_Gijón 0 0 1 0 0
Benfica AS_Monaco 0 0 1 0 0
Benfica Arouca 0 1 0 0 0
Benfica Atalanta 0 0 0 1 0
Benfica Atlético_Madrid 0 1 1 1 0
Benfica Barcelona 0 0 0 1 0
Benfica Bayern_Munich 1 0 1 0 0
Benfica Beira-Mar 0 1 0 0 0
Benfica CA_Osasuna 1 0 0 0 0
Benfica CD_Málaga 0 1 0 0 0
Benfica CD_Nacional 0 1 0 0 0
Benfica CD_Santa_Clara 0 0 0 1 0
Benfica CD_Tondela 0 0 0 1 0
Benfica Celta_de_Vigo 0 1 0 0 1
Benfica Chelsea 1 1 0 0 1
Benfica Dep._La_Coruña 0 0 1 0 0
Benfica E._Frankfurt 0 0 0 1 0
Benfica EA_Guingamp 0 0 0 1 0
Benfica Espanyol 0 1 0 1 0
Benfica Estoril_Praia 0 0 0 1 0
Benfica FC_Groningen 0 0 1 0 0
Benfica FC_Köln 1 0 0 0 0
Benfica FC_Porto 0 0 1 0 0
Benfica FC_Utrecht 0 0 1 0 0
Benfica FC_Évian_Thonon_Gaillard 0 1 0 0 0
Benfica Fulham 1 0 0 0 1
Benfica Gil_Vicente_FC 0 1 0 0 0
Benfica Granada_CF 0 1 1 0 0
Benfica Hellas_Verona 0 0 0 1 0
Benfica Kuban_Krasnodar 0 1 0 0 0
Benfica Liverpool 0 0 1 0 1
Benfica Manchester_City 0 1 0 1 1
Benfica Marseille 0 0 0 1 0
Benfica Marítimo 1 0 0 0 0
Benfica Montpellier 0 0 1 0 0
Benfica Moreirense_FC 0 0 0 1 0
Benfica Norwich 0 0 1 0 0
Benfica Nottingham_Forest 0 0 0 1 0
Benfica PSG 0 0 1 0 0
Benfica Parma 0 1 0 0 0
Benfica Real_Betis 1 0 0 0 0
Benfica Real_Madrid 1 1 0 0 0
Benfica Real_Zaragoza 0 1 0 0 0
Benfica Rio_Ave_FC 0 1 0 1 0
Benfica SC_Braga 1 1 1 0 0
Benfica SC_Freiburg 0 0 1 0 0
Benfica SC_Lyon 0 0 0 1 0
Benfica SC_Olhanense 0 1 0 0 0
Benfica SD_Eibar 0 0 1 0 0
Benfica St._Petersburg 0 1 1 0 0
Benfica Swansea_City 0 1 0 0 0
Benfica UC_Sampdoria 0 0 1 0 0
Benfica Valencia 0 0 1 0 0
Benfica Vitória_Guimarães_SC 1 0 0 1 1
Benfica Vitória_Setúbal_FC 0 0 1 0 0
Benfica Wolves_FC 0 0 1 1 0
Birmingham Aston_Villa 0 0 0 1 0
Birmingham Barnsley_FC 1 0 0 0 0
Birmingham Blackburn 0 1 0 0 0
Birmingham Blackpool 0 1 0 0 0
Birmingham Bolton 1 0 0 1 0
Birmingham Burnley 0 0 0 1 0
Birmingham Cardiff 0 1 1 1 0
Birmingham Coventry 1 0 0 0 0
Birmingham Crystal_Palace 0 1 0 0 0
Birmingham Fulham 1 0 0 0 0
Birmingham Getafe 0 1 0 0 0
Birmingham Hannover_96 1 0 0 0 0
Birmingham Hull_City 0 1 0 0 1
Birmingham Ipswich_Town 0 1 0 1 0
Birmingham Leicester 0 0 1 0 0
Birmingham Middlesbrough_FC 0 1 0 1 0
Birmingham Norwich 0 1 0 0 0
Birmingham Nottingham_Forest 0 0 1 0 0
Birmingham Plymouth 1 0 0 0 0
Birmingham Reading_FC 0 0 0 1 1
Birmingham Sheff_Utd 0 0 0 1 0
Birmingham Southampton 0 0 0 1 0
Birmingham Stoke_City 0 1 0 0 0
Birmingham Suderland 0 1 0 0 0
Birmingham Terek_Grozny 0 1 0 0 0
Birmingham Watford_FC 1 0 0 0 0
Birmingham West_Brom 0 1 0 0 0
Birmingham West_Ham 0 0 1 0 0
Birmingham Wigan 1 1 0 0 0
Birmingham Wolves_FC 0 1 0 0 0
Blackburn AFC_Bournemouth 0 0 1 0 1
Blackburn Arouca 0 0 1 0 0
Blackburn Aston_Villa 1 0 1 0 0
Blackburn Brentford 0 0 1 1 0
Blackburn Brighton 0 0 1 0 0
Blackburn Crystal_Palace 1 1 0 0 0
Blackburn Derby 0 1 1 0 0
Blackburn FC_Eindhoven 1 0 0 0 0
Blackburn FC_Utrecht 0 0 1 0 0
Blackburn Fulham 0 0 1 0 0
Blackburn Granada_CF 0 0 1 0 0
Blackburn Leicester 1 0 0 0 0
Blackburn Lokomotiv_Moscow 0 0 1 0 0
Blackburn Manchester_City 1 1 0 0 0
Blackburn Middlesbrough_FC 0 0 1 0 1
Blackburn Newcastle 0 0 1 0 0
Blackburn Norwich 0 1 1 0 0
Blackburn Portsmouth 1 1 0 0 0
Blackburn Preston 1 0 1 0 0
Blackburn QPR 1 1 0 0 0
Blackburn Reading_FC 0 1 0 0 0
Blackburn Stoke_City 0 1 0 0 0
Blackburn Tottenham 1 1 0 0 0
Blackburn Vitória_Setúbal_FC 0 1 0 0 0
Blackburn West_Brom 1 1 0 0 0
Blackburn West_Ham 1 0 0 0 0
Blackburn Wolves_FC 0 0 1 0 0
Blackpool AC_Siena 0 0 1 0 0
Blackpool Barnsley_FC 0 1 0 0 0
Blackpool Birmingham 0 1 0 0 0
Blackpool Bolton 0 1 0 0 0
Blackpool Burnley 0 0 1 0 0
Blackpool Cardiff 1 0 0 0 0
Blackpool Crystal_Palace 0 1 1 0 0
Blackpool Derby 1 0 0 0 0
Blackpool FC_Kaiserslautern 0 0 1 0 0
Blackpool Huddersfield_Town 0 1 1 0 1
Blackpool Hull_City 0 0 1 0 0
Blackpool Leeds 0 1 0 0 0
Blackpool Liverpool 0 1 0 0 0
Blackpool Middlesbrough_FC 0 1 0 0 0
Blackpool Millwall 0 0 1 0 0
Blackpool Norwich 1 0 0 0 0
Blackpool Nottingham_Forest 0 1 0 0 1
Blackpool QPR 1 1 0 0 0
Blackpool Rotherham 0 0 1 0 0
Blackpool Suderland 0 1 0 0 0
Blackpool Torpedo-Metallurg_Moscow 0 0 1 0 0
Blackpool Watford_FC 0 0 1 0 0
Blackpool Wigan 0 1 0 0 0
Boavista Akhmat_Grozny 0 0 0 1 0
Boavista CD_Feirense 0 0 0 1 0
Boavista Chelsea 0 0 1 0 0
Boavista Din._Krasnodar 0 0 1 0 0
Boavista FC_Porto 0 0 1 0 1
Boavista FC_Tosno 0 0 0 1 0
Boavista Portimonense 0 0 0 1 1
Boavista Rennes 0 0 1 0 0
Boavista Rio_Ave_FC 0 0 1 0 0
Boavista Suderland 0 0 1 0 0
Boavista Vitória_Guimarães_SC 0 0 0 1 0
Bologna AC_Amiens 0 0 0 1 0
Bologna AC_Cesena 1 0 0 0 0
Bologna AC_Fiorentina 0 0 0 1 0
Bologna AC_Siena 1 0 0 0 0
Bologna AS_Roma 0 0 0 1 0
Bologna Bristol_City 0 0 0 1 0
Bologna Chievo_Verona 0 1 0 0 0
Bologna Espanyol 1 0 0 0 0
Bologna Genoa 1 1 0 0 1
Bologna Hellas_Verona 0 0 1 1 0
Bologna Juventus 0 1 0 0 0
Bologna LFK_Sibir 0 0 1 0 0
Bologna Milan 0 1 0 0 0
Bologna Napoli 0 1 1 1 0
Bologna Parma 1 1 0 0 0
Bologna RW_Darmstadt 0 0 1 0 0
Bologna Roda_JC 0 0 1 0 0
Bologna Southampton 0 1 0 0 0
Bologna Torino_FC 0 1 1 0 0
Bologna UC_Sampdoria 0 0 0 1 0
Bologna US_Palermo 0 1 0 0 0
Bologna US_Sassuolo 0 0 0 1 0
Bologna US_Valenciennes 0 0 1 0 0
Bologna Udinese_Calcio 0 0 0 1 0
Bologna Watford_FC 0 0 0 1 0
Bolton AC_Fiorentina 0 1 0 0 0
Bolton Blackburn 0 0 1 0 0
Bolton Blackpool 1 0 0 0 0
Bolton Bristol_City 1 0 0 0 0
Bolton Burnley 0 0 1 0 0
Bolton Cardiff 0 0 0 1 0
Bolton Chelsea 0 1 0 0 0
Bolton Crystal_Palace 0 0 1 0 0
Bolton Espanyol 0 1 0 0 0
Bolton FC_Augsburg 0 0 1 0 0
Bolton FC_Girondins_Bordeaux 0 0 1 0 0
Bolton FC_Toulouse 1 0 0 0 0
Bolton Fulham 1 0 1 0 0
Bolton Hull_City 1 0 0 0 0
Bolton Ipswich_Town 1 0 1 0 0
Bolton Leeds 1 0 0 0 0
Bolton Liverpool 0 0 1 0 0
Bolton Middlesbrough_FC 0 0 1 0 0
Bolton Newcastle 1 0 0 0 0
Bolton Nottingham_Forest 0 0 1 0 0
Bolton Preston 0 0 1 0 0
Bolton QPR 1 0 0 0 0
Bolton Rio_Ave_FC 0 1 0 0 0
Bolton Sheff_Utd 1 0 0 0 0
Bolton Suderland 1 0 0 0 0
Bolton Swansea_City 0 1 0 0 0
Bolton Udinese_Calcio 0 0 1 0 0
Bolton VVV-Venlo 0 0 1 0 0
Bolton West_Brom 1 0 0 0 0
Bolton West_Ham 0 1 0 0 0
Bolton Wigan 0 1 0 0 0
Borussia_Dortmund AS_Saint-Étienne 0 0 0 1 0
Borussia_Dortmund Arsenal 0 0 0 1 0
Borussia_Dortmund Arsenal_Tula 0 0 1 0 0
Borussia_Dortmund Barcelona 0 0 0 1 0
Borussia_Dortmund Bayer_Leverkusen 0 0 1 1 0
Borussia_Dortmund Bayern_Munich 0 1 1 0 0
Borussia_Dortmund Benfica 0 0 0 1 0
Borussia_Dortmund Borussia_Mönchengladbach 0 0 1 1 0
Borussia_Dortmund CD_Tondela 0 0 1 0 0
Borussia_Dortmund Celta_de_Vigo 0 0 0 1 0
Borussia_Dortmund Chelsea 0 0 0 1 0
Borussia_Dortmund Dynamo_Moscow 0 0 0 1 0
Borussia_Dortmund E._Frankfurt 0 1 0 1 0
Borussia_Dortmund Everton 1 0 0 0 0
Borussia_Dortmund FC_Augsburg 0 0 1 0 0
Borussia_Dortmund FC_Köln 0 0 1 0 1
Borussia_Dortmund FC_Nuremberg 0 1 0 0 0
Borussia_Dortmund FC_Schalke_04 0 1 0 0 0
Borussia_Dortmund FSV_Mainz 0 1 0 0 0
Borussia_Dortmund Greuther_Fürth 0 0 1 0 0
Borussia_Dortmund Hamburger_SV 1 1 0 0 0
Borussia_Dortmund Hannover_96 0 1 0 0 0
Borussia_Dortmund Hertha_BSC 0 0 1 0 0
Borussia_Dortmund Huddersfield_Town 0 0 0 1 0
Borussia_Dortmund Hércules_CF 1 0 0 0 0
Borussia_Dortmund Liverpool 1 0 0 0 0
Borussia_Dortmund Manchester_City 0 1 1 0 1
Borussia_Dortmund Newcastle 0 0 0 1 0
Borussia_Dortmund PSG 0 0 0 1 0
Borussia_Dortmund Real_Betis 0 0 0 1 0
Borussia_Dortmund Real_Madrid 0 1 0 1 0
Borussia_Dortmund SC_Freiburg 0 0 0 1 0
Borussia_Dortmund SS_Lazio 0 0 1 0 0
Borussia_Dortmund Sevilla_FC 0 0 1 0 1
Borussia_Dortmund Stuttgart 1 1 1 1 0
Borussia_Dortmund TSG_Hoffenheim 0 0 0 1 0
Borussia_Dortmund VfL_Bochum 1 0 0 0 0
Borussia_Dortmund Villarreal_CF 0 0 0 1 0
Borussia_Dortmund Werder_Bremen 0 0 0 1 1
Borussia_Dortmund West_Ham 0 0 0 1 0
Borussia_Dortmund Wolfsburg 0 1 1 0 0
Borussia_Mönchengladbach Ajax 0 0 1 0 0
Borussia_Mönchengladbach Arsenal 0 0 1 0 0
Borussia_Mönchengladbach Barcelona 0 0 1 0 0
Borussia_Mönchengladbach Bayern_Munich 1 1 0 1 1
Borussia_Mönchengladbach Bologna 0 0 1 0 0
Borussia_Mönchengladbach Borussia_Dortmund 0 1 0 1 0
Borussia_Mönchengladbach Celta_de_Vigo 0 0 1 0 0
Borussia_Mönchengladbach Chievo_Verona 0 1 0 0 0
Borussia_Mönchengladbach E._Frankfurt 0 1 1 0 0
Borussia_Mönchengladbach F._Düsseldorf 0 1 0 0 0
Borussia_Mönchengladbach FC_Eindhoven 0 0 1 0 0
Borussia_Mönchengladbach FC_Schalke_04 0 1 0 0 0
Borussia_Mönchengladbach Getafe 1 0 0 0 0
Borussia_Mönchengladbach Hamburger_SV 0 0 0 1 0
Borussia_Mönchengladbach Hannover_96 0 0 0 1 0
Borussia_Mönchengladbach Heracles_Almelo 0 0 0 1 0
Borussia_Mönchengladbach Levante_UD 0 0 1 0 0
Borussia_Mönchengladbach Norwich 0 0 0 1 0
Borussia_Mönchengladbach Roda_JC 1 0 1 0 0
Borussia_Mönchengladbach SC_Freiburg 0 1 0 0 1
Borussia_Mönchengladbach SM_Caen 0 0 1 0 0
Borussia_Mönchengladbach Southampton 0 0 0 1 0
Borussia_Mönchengladbach TSG_Hoffenheim 0 1 0 1 0
Borussia_Mönchengladbach VVV-Venlo 1 1 0 0 0
Borussia_Mönchengladbach Werder_Bremen 1 0 0 0 0
Borussia_Mönchengladbach West_Ham 0 0 1 0 0
Borussia_Mönchengladbach Wigan 1 0 0 0 0
Borussia_Mönchengladbach Wolfsburg 0 0 1 0 0
Brentford AFC_Bournemouth 0 0 0 1 1
Brentford Aston_Villa 0 0 1 1 1
Brentford Birmingham 0 0 1 1 0
Brentford Brighton 0 0 0 1 0
Brentford Bristol_City 0 0 0 1 0
Brentford Burnley 0 0 1 0 0
Brentford Derby 0 0 0 1 0
Brentford Fulham 0 0 1 0 0
Brentford Hull_City 0 0 1 0 0
Brentford Ipswich_Town 0 0 1 1 0
Brentford Leeds 0 0 1 0 0
Brentford Luton_Town 0 0 1 0 0
Brentford Marseille 0 0 1 0 0
Brentford Naval 0 0 1 0 0
Brentford QPR 0 0 1 1 0
Brentford Sheff_Utd 0 0 0 1 0
Brentford Stoke_City 0 0 0 1 0
Brentford West_Brom 0 0 0 1 0
Brentford Wigan 0 0 1 1 0
Brescia CSKA_Moscow 0 0 1 0 0
Brescia Parma 1 0 0 0 0
Brighton Barnsley_FC 0 1 0 0 0
Brighton Birmingham 0 0 0 1 0
Brighton Blackburn 0 0 1 0 0
Brighton Blackpool 0 0 1 0 0
Brighton Bristol_City 0 0 0 1 0
Brighton Burnley 0 1 0 0 1
Brighton Cardiff 0 1 0 0 0
Brighton Crystal_Palace 0 1 0 0 0
Brighton F._Düsseldorf 0 0 0 1 0
Brighton FK_Rostov 0 0 0 1 0
Brighton Leicester 0 0 1 0 0
Brighton Millwall 0 0 0 1 0
Brighton Norwich 0 1 0 1 0
Brighton Nottingham_Forest 0 0 0 1 1
Brighton Reading_FC 0 0 0 1 0
Brighton Sheff_Utd 0 0 0 1 0
Brighton Suderland 0 1 1 1 0
Brighton Tottenham 0 1 0 0 1
Brighton Udinese_Calcio 0 0 1 0 0
Brighton Wigan 0 0 0 1 0
Bristol_City AFC_Bournemouth 0 0 0 1 1
Bristol_City Aston_Villa 0 0 1 0 0
Bristol_City Barcelona 0 0 1 0 0
Bristol_City Barnsley_FC 1 0 0 0 0
Bristol_City Blackburn 0 0 1 0 0
Bristol_City Bolton 0 0 0 1 0
Bristol_City Brighton 0 0 0 1 0
Bristol_City Burnley 0 0 0 1 0
Bristol_City CSKA_Moscow 0 0 0 1 0
Bristol_City Cardiff 0 0 0 1 1
Bristol_City Coventry 1 0 0 0 1
Bristol_City Crystal_Palace 1 1 0 0 0
Bristol_City Doncaster_Rovers 1 0 0 0 0
Bristol_City Fulham 0 0 1 1 0
Bristol_City Leeds 0 0 1 0 0
Bristol_City Leicester 1 0 0 0 0
Bristol_City Middlesbrough_FC 0 0 0 1 0
Bristol_City Millwall 0 1 0 1 0
Bristol_City Nottingham_Forest 1 0 0 1 0
Bristol_City Portsmouth 0 1 0 0 0
Bristol_City Preston 0 0 1 0 0
Bristol_City QPR 1 0 1 0 0
Bristol_City Rotherham 0 0 1 0 0
Bristol_City West_Ham 0 1 0 0 0
Burnley AFC_Bournemouth 0 0 1 0 0
Burnley Aston_Villa 0 0 0 1 0
Burnley Benfica 0 0 1 0 0
Burnley Birmingham 0 1 1 0 1
Burnley Bolton 1 1 0 0 0
Burnley Bristol_City 0 0 0 1 0
Burnley Derby 0 1 1 0 0
Burnley Doncaster_Rovers 1 0 0 0 0
Burnley Everton 0 0 0 1 1
Burnley Huddersfield_Town 0 1 0 0 0
Burnley Liverpool 0 0 1 0 0
Burnley Middlesbrough_FC 0 1 0 0 0
Burnley Nottingham_Forest 0 0 0 1 1
Burnley QPR 0 1 0 0 1
Burnley Sheff_Utd 1 0 1 1 0
Burnley Southampton 0 1 0 0 0
Burnley Stoke_City 0 0 0 1 0
Burnley Tottenham 0 0 1 0 1
Burnley Watford_FC 1 1 0 1 0
Burnley West_Brom 0 0 1 0 0
Burnley Wigan 1 1 0 0 0
Burnley Wolves_FC 1 0 0 0 1
CA_Bastia Alavés 0 0 1 0 0
CA_Bastia FC_Girondins_Bordeaux 0 0 1 0 0
CA_Bastia FC_Lorient 0 0 1 0 0
CA_Bastia Fulham 0 0 1 0 0
CA_Bastia LOSC_Lille 0 1 1 0 0
CA_Bastia Montpellier 0 0 1 0 0
CA_Bastia Rennes 0 1 0 0 0
CA_Bastia US_Valenciennes 0 1 0 0 0
CA_Osasuna Athletic 0 1 0 0 0
CA_Osasuna Atlético_Madrid 1 0 0 0 0
CA_Osasuna Borussia_Dortmund 0 0 1 0 0
CA_Osasuna CD_Málaga 0 1 0 0 0
CA_Osasuna Espanyol 0 1 0 0 0
CA_Osasuna FC_Girondins_Bordeaux 1 0 0 0 0
CA_Osasuna Kuban_Krasnodar 0 1 0 0 0
CA_Osasuna Levante_UD 0 1 0 1 0
CA_Osasuna Marseille 1 0 0 0 0
CA_Osasuna NEC_Nijmegen 0 1 0 0 0
CA_Osasuna RCD_Mallorca 1 0 0 0 0
CA_Osasuna Real_Madrid 1 0 0 0 0
CA_Osasuna Real_Valladolid_CF 1 0 0 0 0
